JENIS_DAGANGAN,BULAN,TAHUN,NEGERI,KAWASAN,SAIZ_SYARIKAT,KOD_DESTINASI_EKSPORT,KOD_NEGARA_ASAL,KAWASAN_EKONOMI,JUMLAH_DAGANGAN_RM,BARANGAN_UTAMA,DESTINASI_EKSPORT,NEGARA_ASAL
IMPORT,3,2023,AGENT,SEMENANJUNG,AGENT,MY,CN,AGENT,27371.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,China
IMPORT,12,2017,SELANGOR,SEMENANJUNG,LARGE,MY,DE,EU,5473.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,Germany
IMPORT,6,2021,JOHOR,SEMENANJUNG,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",9486.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,12,2024,SELANGOR,SEMENANJUNG,SME_MICRO,MY,US,NAFTA,269672.0,"PERKILANGAN LOGAM, TSTL",Malaysia,United States of America
IMPORT,2,2017,PULAU PINANG,SEMENANJUNG,LARGE,MY,CZ,EU,25023.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Czechia
IMPORT,9,2021,AGENT,SEMENANJUNG,AGENT,MY,JP,AGENT,42287.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Japan
IMPORT,3,2019,SELANGOR,SEMENANJUNG,LARGE,MY,ID,AFTA,879491.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,Indonesia
IMPORT,12,2020,KEDAH,SEMENANJUNG,LARGE,MY,US,NAFTA,453838.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,United States of America
IMPORT,5,2017,PULAU PINANG,ZON BEBAS,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",89587.89,JENTERA & KELENGKAPAN KHUSUS UNTUK INDUSTRI TERTENTU & ALAT GANTI,Malaysia,China
IMPORT,9,2022,SELANGOR,SEMENANJUNG,LARGE,MY,US,NAFTA,3768695.0,ENJIN OMBOH PEMBAKARAN DALAMAN DAN ALAT GANTI,Malaysia,United States of America
IMPORT,11,2018,KEDAH,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",46471.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,5,2019,SELANGOR,SEMENANJUNG,LARGE,MY,HK,"OTHER COUNTRIES, NES",2766456.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Hong Kong
IMPORT,8,2017,PULAU PINANG,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",7136.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Taiwan, Province of China"
IMPORT,10,2024,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",2406.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Japan
IMPORT,5,2015,JOHOR,SEMENANJUNG,LARGE,MY,HK,"OTHER COUNTRIES, NES",154874.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,Hong Kong
IMPORT,3,2023,NEGERI SEMBILAN,SEMENANJUNG,SME_SMALL,MY,ID,AFTA,26667.0,"KAIN, TENUNAN, DARIPADA BENANG FILAMEN TIRUAN, SELAIN TENUNAN BULU DAN CHENILLE",Malaysia,Indonesia
IMPORT,6,2023,WP KUALA LUMPUR,SEMENANJUNG,LARGE,MY,KR,"OTHER COUNTRIES, NES",2023.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,"Korea, Republic of"
IMPORT,8,2014,SELANGOR,SEMENANJUNG,LARGE,MY,US,NAFTA,1283.37,KELUARAN PETROLEUM  BERTAPIS,Malaysia,United States of America
IMPORT,11,2020,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,CN,"OTHER COUNTRIES, NES",31551.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,3,2021,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,CA,NAFTA,140340.0,STRUKTUR BESI ATAU KELULI,Malaysia,Canada
IMPORT,12,2021,PULAU PINANG,SEMENANJUNG,LARGE,MY,MX,NAFTA,132555.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,Mexico
IMPORT,1,2024,PULAU PINANG,SEMENANJUNG,LARGE,MY,ID,AFTA,9182.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,Indonesia
IMPORT,9,2023,SELANGOR,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",424.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,"Taiwan, Province of China"
IMPORT,7,2024,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,IT,EU,29106.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,Italy
IMPORT,6,2024,PULAU PINANG,SEMENANJUNG,LARGE,MY,CR,"OTHER COUNTRIES, NES",5249.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Costa Rica
IMPORT,12,2020,MELAKA,SEMENANJUNG,LARGE,MY,CA,NAFTA,10838.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,Canada
IMPORT,1,2024,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,FR,EU,55.0,"PERKILANGAN LOGAM, TSTL",Malaysia,France
IMPORT,10,2021,SELANGOR,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",956004.0,"SALURAN, PAIP DAN PASANGAN BESI ATAU KELULI",Malaysia,China
IMPORT,10,2024,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",33.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,China
IMPORT,5,2019,WP LABUAN,SABAH,LARGE,MY,FI,EU,57545.27,JENTERA & KELENGKAPAN KHUSUS UNTUK INDUSTRI TERTENTU & ALAT GANTI,Malaysia,Finland
IMPORT,7,2018,SELANGOR,SEMENANJUNG,LARGE,MY,KR,"OTHER COUNTRIES, NES",19965.0,KELUARAN BESI GELEK RATA ATAU KELULI,Malaysia,"Korea, Republic of"
IMPORT,11,2023,WP KUALA LUMPUR,SEMENANJUNG,SME_MICRO,MY,PL,EU,1479.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Poland
IMPORT,4,2015,SELANGOR,SEMENANJUNG,LARGE,MY,TH,AFTA,66406.0,"LOJI ELEKTRIK DAN ALAT GANTI, TSTL",Malaysia,Thailand
IMPORT,7,2024,PULAU PINANG,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",1256779.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Japan
IMPORT,11,2022,PULAU PINANG,SEMENANJUNG,LARGE,MY,DE,EU,376708.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,Germany
IMPORT,6,2023,WP KUALA LUMPUR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",139072.0,SAYUR-SAYURAN,Malaysia,China
IMPORT,1,2023,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,KR,"OTHER COUNTRIES, NES",15689.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Korea, Republic of"
IMPORT,5,2024,JOHOR,SEMENANJUNG,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",3786.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,11,2020,SELANGOR,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",17787.0,"PERKILANGAN GALIAN, TSTL",Malaysia,China
IMPORT,3,2017,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",88316.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,9,2017,SELANGOR,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",207065.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,3,2018,SELANGOR,SEMENANJUNG,SME_MICRO,MY,US,NAFTA,10660.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,United States of America
IMPORT,4,2019,PULAU PINANG,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",159119.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,China
IMPORT,9,2021,SABAH,SABAH,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",17597.9,"PERKILANGAN LOGAM, TSTL",Malaysia,China
IMPORT,4,2016,JOHOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",83072.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,8,2015,SARAWAK,SARAWAK,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",4938.9,SAYUR-SAYURAN,Malaysia,China
IMPORT,3,2021,WP KUALA LUMPUR,SEMENANJUNG,SME_SMALL,MY,SG,AFTA,8030.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Singapore
IMPORT,8,2021,PULAU PINANG,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",63784.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Taiwan, Province of China"
IMPORT,12,2024,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",647.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,China
IMPORT,4,2021,JOHOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",27781.0,SAYUR-SAYURAN,Malaysia,China
IMPORT,8,2017,PAHANG,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",23356.0,KELENGKAPAN PENAPIS/PEMBERSIH CECAIR DAN GAS,Malaysia,Japan
IMPORT,8,2022,WP KUALA LUMPUR,SEMENANJUNG,SME_MEDIUM,MY,CN,"OTHER COUNTRIES, NES",206028.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,2,2024,WP KUALA LUMPUR,SEMENANJUNG,SME_MEDIUM,MY,IT,EU,51029.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Italy
IMPORT,8,2020,NEGERI SEMBILAN,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",1015530.0,ENJIN OMBOH PEMBAKARAN DALAMAN DAN ALAT GANTI,Malaysia,Japan
IMPORT,12,2015,JOHOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",36222.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,7,2014,PULAU PINANG,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",7758.77,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,12,2016,PULAU PINANG,SEMENANJUNG,LARGE,MY,US,NAFTA,23579.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,United States of America
IMPORT,2,2022,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",5546.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,Japan
IMPORT,6,2024,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",17605.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,9,2019,PULAU PINANG,SEMENANJUNG,LARGE,MY,US,NAFTA,9618.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,United States of America
IMPORT,5,2023,SELANGOR,SEMENANJUNG,SME_SMALL,MY,VN,AFTA,387913.0,KELUARAN BESI GELEK RATA ATAU KELULI,Malaysia,Viet Nam
IMPORT,4,2017,SELANGOR,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",6607.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Taiwan, Province of China"
IMPORT,9,2021,PULAU PINANG,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",62139.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,2,2024,WP KUALA LUMPUR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",162.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,6,2021,JOHOR,SEMENANJUNG,SME_MICRO,MY,HK,"OTHER COUNTRIES, NES",8071.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,Hong Kong
IMPORT,12,2023,SELANGOR,SEMENANJUNG,SME_SMALL,MY,KR,"OTHER COUNTRIES, NES",8253.0,KELENGKAPAN PEMANASAN & PENDINGINAN & ALAT GANTI,Malaysia,"Korea, Republic of"
IMPORT,9,2023,WP KUALA LUMPUR,SEMENANJUNG,SME_SMALL,MY,SE,EU,7139.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Sweden
IMPORT,9,2014,PERAK,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",5073.46,"LOJI ELEKTRIK DAN ALAT GANTI, TSTL",Malaysia,"Taiwan, Province of China"
IMPORT,7,2023,PULAU PINANG,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",1598.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Japan
IMPORT,7,2015,SELANGOR,SEMENANJUNG,SME_MICRO,MY,KR,"OTHER COUNTRIES, NES",51518.0,"KRUSTASEA & MOLUSKA, SEGAR, DIDINGINKAN,DISEJUKBEKUKAN, DIKERINGKAN",Malaysia,"Korea, Republic of"
IMPORT,10,2021,KELANTAN,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",140599.0,SAYUR-SAYURAN,Malaysia,China
IMPORT,4,2016,SELANGOR,SEMENANJUNG,SME_MICRO,MY,US,NAFTA,44343.0,PESAWAT UDARA & KELENGKAPAN  & ALAT GANTI,Malaysia,United States of America
IMPORT,12,2020,JOHOR,SEMENANJUNG,LARGE,MY,CZ,EU,63193.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,Czechia
IMPORT,12,2017,SELANGOR,SEMENANJUNG,SME_MICRO,MY,BE,EU,23947.0,"BAJA, DIKILANGKAN",Malaysia,Belgium
IMPORT,7,2021,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",93540.0,LITAR ELEKTRONIK BERSEPADU,Malaysia,Japan
IMPORT,12,2022,SELANGOR,SEMENANJUNG,SME_SMALL,MY,US,NAFTA,35905.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Malaysia,United States of America
IMPORT,8,2020,SELANGOR,SEMENANJUNG,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",143002.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,5,2018,SELANGOR,SEMENANJUNG,LARGE,MY,IT,EU,345663.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,Italy
IMPORT,11,2018,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",40215.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Japan
IMPORT,11,2023,SELANGOR,SEMENANJUNG,LARGE,MY,SG,AFTA,144.0,"PERKILANGAN LOGAM, TSTL",Malaysia,Singapore
IMPORT,7,2023,SELANGOR,SEMENANJUNG,LARGE,MY,IT,EU,995.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Italy
IMPORT,12,2023,NEGERI SEMBILAN,SEMENANJUNG,SME_SMALL,MY,GB,EU,1375.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,United Kingdom of Great Britain and Northern Ireland
IMPORT,7,2023,PULAU PINANG,SEMENANJUNG,LARGE,MY,PH,AFTA,34496.0,JENTERA & KELENGKAPAN KHUSUS UNTUK INDUSTRI TERTENTU & ALAT GANTI,Malaysia,Philippines
IMPORT,4,2018,JOHOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",60483.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Japan
IMPORT,2,2015,SELANGOR,SEMENANJUNG,SME_SMALL,MY,ID,AFTA,580.0,SAYUR-SAYURAN,Malaysia,Indonesia
IMPORT,6,2021,JOHOR,SEMENANJUNG,LARGE,MY,SG,AFTA,2934371.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Singapore
IMPORT,7,2024,SABAH,SABAH,LARGE,MY,CN,"OTHER COUNTRIES, NES",567.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,China
IMPORT,8,2016,PERAK,SEMENANJUNG,LARGE,MY,RO,EU,21184.0,"LOJI ELEKTRIK DAN ALAT GANTI, TSTL",Malaysia,Romania
IMPORT,7,2023,PULAU PINANG,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",3145.0,"PERKILANGAN LOGAM, TSTL",Malaysia,Japan
IMPORT,5,2023,PULAU PINANG,SEMENANJUNG,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",206124.0,"PERKILANGAN LOGAM, TSTL",Malaysia,China
IMPORT,5,2023,SELANGOR,SEMENANJUNG,SME_MICRO,MY,MX,NAFTA,110807.0,KELENGKAPAN PEMANASAN & PENDINGINAN & ALAT GANTI,Malaysia,Mexico
IMPORT,7,2023,SELANGOR,SEMENANJUNG,LARGE,MY,FR,EU,2820.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,France
IMPORT,3,2024,KEDAH,SEMENANJUNG,LARGE,MY,SG,AFTA,543969.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Singapore
IMPORT,12,2020,PULAU PINANG,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",343412.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,China
IMPORT,9,2020,SABAH,SABAH,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",2046.25,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,China
IMPORT,2,2023,SELANGOR,SEMENANJUNG,SME_SMALL,MY,DE,EU,5607.0,KELENGKAPAN PENAPIS/PEMBERSIH CECAIR DAN GAS,Malaysia,Germany
IMPORT,10,2020,KEDAH,SEMENANJUNG,SME_SMALL,MY,TW,"OTHER COUNTRIES, NES",7479.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Taiwan, Province of China"
IMPORT,7,2018,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",5641.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Japan
IMPORT,11,2021,SELANGOR,SEMENANJUNG,LARGE,MY,MX,NAFTA,39959.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Mexico
IMPORT,8,2024,SELANGOR,SEMENANJUNG,SME_SMALL,MY,CN,"OTHER COUNTRIES, NES",2601.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,China
IMPORT,2,2023,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",39303.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,China
IMPORT,9,2023,PULAU PINANG,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",705.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,8,2024,JOHOR,SEMENANJUNG,SME_MEDIUM,MY,SG,AFTA,1129.0,"BARANG-BARANG PLASTIK, TSTL",Malaysia,Singapore
IMPORT,6,2021,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,TW,"OTHER COUNTRIES, NES",18321.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,"Taiwan, Province of China"
IMPORT,11,2016,WP LABUAN,SABAH,SME_MICRO,MY,SG,AFTA,6049.05,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Singapore
IMPORT,2,2024,SELANGOR,SEMENANJUNG,SME_SMALL,MY,HK,"OTHER COUNTRIES, NES",863.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,Hong Kong
IMPORT,1,2018,PULAU PINANG,SEMENANJUNG,LARGE,MY,US,NAFTA,25267815.0,LITAR ELEKTRONIK BERSEPADU,Malaysia,United States of America
IMPORT,6,2017,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,CN,"OTHER COUNTRIES, NES",14370.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,9,2015,PULAU PINANG,SEMENANJUNG,SME_SMALL,MY,JP,"OTHER COUNTRIES, NES",10471.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Japan
IMPORT,11,2017,MELAKA,SEMENANJUNG,LARGE,MY,US,NAFTA,154550.0,KELENGKAPAN PEMANASAN & PENDINGINAN & ALAT GANTI,Malaysia,United States of America
IMPORT,2,2018,KEDAH,SEMENANJUNG,SME_SMALL,MY,TH,AFTA,10237.0,SAYUR-SAYURAN,Malaysia,Thailand
IMPORT,9,2022,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",104480.0,"PERKILANGAN LOGAM, TSTL",Malaysia,China
IMPORT,12,2015,SELANGOR,SEMENANJUNG,LARGE,MY,CH,EFTA,52773.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Switzerland
IMPORT,8,2023,SELANGOR,SEMENANJUNG,SME_SMALL,MY,US,NAFTA,3467.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,United States of America
IMPORT,12,2024,PERAK,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",43907.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,4,2015,PULAU PINANG,SEMENANJUNG,LARGE,MY,TW,"OTHER COUNTRIES, NES",42241.0,"INJAP DAN TIUB, FOTOSEL, DLL.",Malaysia,"Taiwan, Province of China"
IMPORT,10,2023,PULAU PINANG,SEMENANJUNG,SME_MICRO,MY,TW,"OTHER COUNTRIES, NES",1480.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,"Taiwan, Province of China"
IMPORT,1,2024,PULAU PINANG,SEMENANJUNG,SME_SMALL,MY,TH,AFTA,91581.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Thailand
IMPORT,12,2020,SELANGOR,SEMENANJUNG,LARGE,MY,SG,AFTA,169496.0,KELUARAN BESI GELEK RATA ATAU KELULI,Malaysia,Singapore
IMPORT,9,2020,SELANGOR,SEMENANJUNG,LARGE,MY,IN,SAARC,127875.0,JENTERA & KELENGKAPAN KHUSUS UNTUK INDUSTRI TERTENTU & ALAT GANTI,Malaysia,India
IMPORT,10,2016,WP KUALA LUMPUR,SEMENANJUNG,SME_MICRO,MY,CN,"OTHER COUNTRIES, NES",22242.0,"PERKILANGAN LOGAM, TSTL",Malaysia,China
IMPORT,8,2023,PULAU PINANG,SEMENANJUNG,LARGE,MY,KR,"OTHER COUNTRIES, NES",1912.0,LITAR ELEKTRONIK BERSEPADU,Malaysia,"Korea, Republic of"
IMPORT,10,2023,SELANGOR,SEMENANJUNG,LARGE,MY,GB,EU,4628.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,United Kingdom of Great Britain and Northern Ireland
IMPORT,9,2024,JOHOR,SEMENANJUNG,SME_SMALL,MY,US,NAFTA,1667.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,United States of America
IMPORT,7,2024,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",780.0,"ALAT GANTI & AKSESORI BAGI TRAKTOR,KERETA, KENDERAAN BARANG/JALAN RAYA BERMOTOR",Malaysia,China
IMPORT,9,2017,PULAU PINANG,SEMENANJUNG,LARGE,MY,HK,"OTHER COUNTRIES, NES",17566.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Hong Kong
IMPORT,2,2016,SELANGOR,SEMENANJUNG,SME_MEDIUM,MY,SE,EU,96969.0,"KERTAS KRAFT DAN PAPAN KERTAS, TIDAK BERSALUT, T.S.T.L.",Malaysia,Sweden
IMPORT,4,2019,PULAU PINANG,SEMENANJUNG,LARGE,MY,DE,EU,234880.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Germany
IMPORT,1,2022,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",90366.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,China
IMPORT,4,2022,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",2882724.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,China
IMPORT,9,2016,SELANGOR,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",27244.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Japan
IMPORT,1,2020,KEDAH,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",71602.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Japan
IMPORT,7,2022,PULAU PINANG,SEMENANJUNG,LARGE,MY,US,NAFTA,35290.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,United States of America
IMPORT,12,2017,SELANGOR,SEMENANJUNG,LARGE,MY,CN,"OTHER COUNTRIES, NES",171015.0,ALAT GANTI & AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Malaysia,China
IMPORT,3,2022,PULAU PINANG,SEMENANJUNG,LARGE,MY,JP,"OTHER COUNTRIES, NES",12372.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Malaysia,Japan
IMPORT,11,2018,NEGERI SEMBILAN,SEMENANJUNG,LARGE,MY,IT,EU,5810.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Malaysia,Italy
IMPORT,7,2018,PULAU PINANG,SEMENANJUNG,LARGE,MY,DE,EU,7532.0,"ALAT & PERKAKAS MENGUKUR, MEMERIKSA MENGANALISIS DAN KAWALAN",Malaysia,Germany
